"time","est","lcl","ucl","Method","Cancer","Age","Gender","matchid","time2","absDiff"
12.167,0.03101,0.03027,0.0317,"Weibull","BreastCancer","All","Both",74,12.1666666666667,0.000453333333334527
12.333,0.03097,0.03022,0.03166,"Weibull","BreastCancer","All","Both",75,12.3333333333333,0.000916666666668675
12.5,0.03092,0.03018,0.03161,"Weibull","BreastCancer","All","Both",76,12.5,0.00136999999999965
12.5,0.03092,0.03018,0.03161,"Weibull","BreastCancer","All","Both",76,12.5,0.00136999999999965
12.667,0.03088,0.03013,0.03157,"Weibull","BreastCancer","All","Both",77,12.6666666666667,0.000916666666666899
12.833,0.03084,0.03009,0.03153,"Weibull","BreastCancer","All","Both",78,12.8333333333333,0.00045333333333275
13,0.03079,0.03004,0.03149,"Weibull","BreastCancer","All","Both",79,13,0
13.167,0.03075,0.03,0.03145,"Weibull","BreastCancer","All","Both",80,13.1666666666667,0.000453333333334527
13.333,0.03071,0.02996,0.03141,"Weibull","BreastCancer","All","Both",81,13.3333333333333,0.000916666666668675
13.5,0.03067,0.02991,0.03137,"Weibull","BreastCancer","All","Both",82,13.5,0.00136999999999965
13.5,0.03067,0.02991,0.03137,"Weibull","BreastCancer","All","Both",82,13.5,0.00136999999999965
13.667,0.03063,0.02987,0.03133,"Weibull","BreastCancer","All","Both",83,13.6666666666667,0.000916666666666899
13.833,0.03059,0.02983,0.03129,"Weibull","BreastCancer","All","Both",84,13.8333333333333,0.00045333333333275
14,0.03055,0.02979,0.03126,"Weibull","BreastCancer","All","Both",85,14,0
14.167,0.03051,0.02975,0.03122,"Weibull","BreastCancer","All","Both",86,14.1666666666667,0.000453333333334527
14.333,0.03048,0.02971,0.03119,"Weibull","BreastCancer","All","Both",87,14.3333333333333,0.000916666666668675
14.5,0.03044,0.02967,0.03116,"Weibull","BreastCancer","All","Both",88,14.5,0.00136999999999965
14.5,0.03044,0.02967,0.03116,"Weibull","BreastCancer","All","Both",88,14.5,0.00136999999999965
14.667,0.0304,0.02963,0.03112,"Weibull","BreastCancer","All","Both",89,14.6666666666667,0.000916666666666899
14.833,0.03037,0.0296,0.03109,"Weibull","BreastCancer","All","Both",90,14.8333333333333,0.00045333333333275
15,0.03033,0.02956,0.03105,"Weibull","BreastCancer","All","Both",91,15,0
15.167,0.03029,0.02952,0.03102,"Weibull","BreastCancer","All","Both",92,15.1666666666667,0.000453333333334527
15.333,0.03026,0.02949,0.03099,"Weibull","BreastCancer","All","Both",93,15.3333333333333,0.000916666666668675
15.5,0.03023,0.02945,0.03096,"Weibull","BreastCancer","All","Both",94,15.5,0.00136999999999965
15.5,0.03022,0.02945,0.03096,"Weibull","BreastCancer","All","Both",94,15.5,0.00136999999999965
15.667,0.03019,0.02941,0.03093,"Weibull","BreastCancer","All","Both",95,15.6666666666667,0.000916666666666899
15.833,0.03016,0.02938,0.0309,"Weibull","BreastCancer","All","Both",96,15.8333333333333,0.00045333333333275
16,0.03012,0.02934,0.03087,"Weibull","BreastCancer","All","Both",97,16,0
16.167,0.03009,0.02931,0.03084,"Weibull","BreastCancer","All","Both",98,16.1666666666667,0.000453333333336303
16.333,0.03006,0.02928,0.03081,"Weibull","BreastCancer","All","Both",99,16.3333333333333,0.000916666666668675
16.5,0.03003,0.02924,0.03078,"Weibull","BreastCancer","All","Both",100,16.5,0.00137000000000143
16.5,0.03002,0.02924,0.03078,"Weibull","BreastCancer","All","Both",100,16.5,0.00137000000000143
16.667,0.02999,0.02921,0.03075,"Weibull","BreastCancer","All","Both",101,16.6666666666667,0.000916666666665122
16.833,0.02996,0.02918,0.03072,"Weibull","BreastCancer","All","Both",102,16.8333333333333,0.00045333333333275
17,0.02993,0.02914,0.03069,"Weibull","BreastCancer","All","Both",103,17,0
17.167,0.0299,0.02911,0.03067,"Weibull","BreastCancer","All","Both",104,17.1666666666667,0.000453333333336303
17.333,0.02987,0.02908,0.03064,"Weibull","BreastCancer","All","Both",105,17.3333333333333,0.000916666666668675
17.5,0.02984,0.02905,0.03061,"Weibull","BreastCancer","All","Both",106,17.5,0.00137000000000143
17.5,0.02984,0.02905,0.03061,"Weibull","BreastCancer","All","Both",106,17.5,0.00137000000000143
17.667,0.02981,0.02902,0.03058,"Weibull","BreastCancer","All","Both",107,17.6666666666667,0.000916666666665122
17.833,0.02978,0.02899,0.03056,"Weibull","BreastCancer","All","Both",108,17.8333333333333,0.00045333333333275
18,0.02975,0.02896,0.03053,"Weibull","BreastCancer","All","Both",109,18,0
18.167,0.02972,0.02893,0.03051,"Weibull","BreastCancer","All","Both",110,18.1666666666667,0.000453333333336303
18.333,0.02969,0.0289,0.03048,"Weibull","BreastCancer","All","Both",111,18.3333333333333,0.000916666666668675
18.5,0.02966,0.02887,0.03045,"Weibull","BreastCancer","All","Both",112,18.5,0.00137000000000143
18.5,0.02966,0.02887,0.03045,"Weibull","BreastCancer","All","Both",112,18.5,0.00137000000000143
18.667,0.02963,0.02884,0.03043,"Weibull","BreastCancer","All","Both",113,18.6666666666667,0.000916666666665122
18.833,0.02961,0.02881,0.0304,"Weibull","BreastCancer","All","Both",114,18.8333333333333,0.00045333333333275
19,0.02958,0.02878,0.03037,"Weibull","BreastCancer","All","Both",115,19,0
19.167,0.02955,0.02875,0.03035,"Weibull","BreastCancer","All","Both",116,19.1666666666667,0.000453333333336303
19.333,0.02952,0.02873,0.03032,"Weibull","BreastCancer","All","Both",117,19.3333333333333,0.000916666666668675
19.5,0.0295,0.0287,0.0303,"Weibull","BreastCancer","All","Both",118,19.5,0.00137000000000143
19.5,0.0295,0.0287,0.0303,"Weibull","BreastCancer","All","Both",118,19.5,0.00137000000000143
19.667,0.02947,0.02867,0.03027,"Weibull","BreastCancer","All","Both",119,19.6666666666667,0.000916666666665122
19.833,0.02944,0.02864,0.03025,"Weibull","BreastCancer","All","Both",120,19.8333333333333,0.00045333333333275
20,0.02942,0.02862,0.03022,"Weibull","BreastCancer","All","Both",121,20,0
20.167,0.02939,0.02859,0.03019,"Weibull","BreastCancer","All","Both",122,20.1666666666667,0.000453333333336303
20.333,0.02937,0.02856,0.03017,"Weibull","BreastCancer","All","Both",123,20.3333333333333,0.000916666666668675
20.5,0.02934,0.02853,0.03015,"Weibull","BreastCancer","All","Both",124,20.5,0.00137000000000143
20.5,0.02934,0.02853,0.03014,"Weibull","BreastCancer","All","Both",124,20.5,0.00137000000000143
20.667,0.02932,0.02851,0.03012,"Weibull","BreastCancer","All","Both",125,20.6666666666667,0.000916666666665122
20.833,0.02929,0.02848,0.0301,"Weibull","BreastCancer","All","Both",126,20.8333333333333,0.00045333333333275
21,0.02927,0.02845,0.03007,"Weibull","BreastCancer","All","Both",127,21,0
21.167,0.02924,0.02843,0.03005,"Weibull","BreastCancer","All","Both",128,21.1666666666667,0.000453333333336303
21.333,0.02922,0.0284,0.03002,"Weibull","BreastCancer","All","Both",129,21.3333333333333,0.000916666666668675
21.5,0.02919,0.02838,0.03,"Weibull","BreastCancer","All","Both",130,21.5,0.00137000000000143
21.5,0.02919,0.02838,0.03,"Weibull","BreastCancer","All","Both",130,21.5,0.00137000000000143
21.667,0.02917,0.02835,0.02998,"Weibull","BreastCancer","All","Both",131,21.6666666666667,0.000916666666665122
21.833,0.02915,0.02833,0.02995,"Weibull","BreastCancer","All","Both",132,21.8333333333333,0.00045333333333275
22,0.02912,0.0283,0.02993,"Weibull","BreastCancer","All","Both",133,22,0
22.167,0.0291,0.02828,0.02991,"Weibull","BreastCancer","All","Both",134,22.1666666666667,0.000453333333336303
22.333,0.02908,0.02825,0.02989,"Weibull","BreastCancer","All","Both",135,22.3333333333333,0.000916666666668675
22.5,0.02905,0.02823,0.02986,"Weibull","BreastCancer","All","Both",136,22.5,0.00137000000000143
22.5,0.02905,0.02823,0.02986,"Weibull","BreastCancer","All","Both",136,22.5,0.00137000000000143
22.667,0.02903,0.0282,0.02984,"Weibull","BreastCancer","All","Both",137,22.6666666666667,0.000916666666665122
22.833,0.02901,0.02818,0.02982,"Weibull","BreastCancer","All","Both",138,22.8333333333333,0.00045333333333275
23,0.02898,0.02815,0.0298,"Weibull","BreastCancer","All","Both",139,23,0
23.167,0.02896,0.02813,0.02978,"Weibull","BreastCancer","All","Both",140,23.1666666666667,0.000453333333336303
23.333,0.02894,0.02811,0.02976,"Weibull","BreastCancer","All","Both",141,23.3333333333333,0.000916666666668675
23.5,0.02892,0.02808,0.02974,"Weibull","BreastCancer","All","Both",142,23.5,0.00137000000000143
23.5,0.02892,0.02808,0.02974,"Weibull","BreastCancer","All","Both",142,23.5,0.00137000000000143
23.667,0.0289,0.02806,0.02972,"Weibull","BreastCancer","All","Both",143,23.6666666666667,0.000916666666665122
23.833,0.02888,0.02804,0.0297,"Weibull","BreastCancer","All","Both",144,23.8333333333333,0.00045333333333275
24,0.02885,0.02801,0.02968,"Weibull","BreastCancer","All","Both",145,24,0
24.167,0.02883,0.02799,0.02966,"Weibull","BreastCancer","All","Both",146,24.1666666666667,0.000453333333336303
24.333,0.02881,0.02797,0.02964,"Weibull","BreastCancer","All","Both",147,24.3333333333333,0.000916666666668675
24.5,0.02879,0.02795,0.02962,"Weibull","BreastCancer","All","Both",148,24.5,0.00137000000000143
24.5,0.02879,0.02795,0.02962,"Weibull","BreastCancer","All","Both",148,24.5,0.00137000000000143
24.667,0.02877,0.02792,0.02961,"Weibull","BreastCancer","All","Both",149,24.6666666666667,0.000916666666665122
24.833,0.02875,0.0279,0.02959,"Weibull","BreastCancer","All","Both",150,24.8333333333333,0.00045333333333275
25,0.02873,0.02788,0.02957,"Weibull","BreastCancer","All","Both",151,25,0
0,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",1,0,0.00274
0.167,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",2,0.166666666666667,0.000453333333333333
0.333,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",3,0.333333333333333,0.000916666666666677
0.5,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",4,0.5,0.00136999999999998
0.5,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",4,0.5,0.00136999999999998
0.667,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",5,0.666666666666667,0.000916666666666677
0.833,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",6,0.833333333333333,0.000453333333333306
1,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",7,1,0
1.167,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",8,1.16666666666667,0.000453333333333417
1.333,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",9,1.33333333333333,0.000916666666666677
1.5,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",10,1.5,0.00137000000000009
1.5,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",10,1.5,0.00137000000000009
1.667,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",11,1.66666666666667,0.000916666666666455
1.833,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",12,1.83333333333333,0.000453333333333195
2,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",13,2,0
2.167,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",14,2.16666666666667,0.000453333333333639
2.333,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",15,2.33333333333333,0.000916666666666899
2.5,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",16,2.5,0.00137000000000009
2.5,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",16,2.5,0.00137000000000009
2.667,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",17,2.66666666666667,0.000916666666666455
2.833,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",18,2.83333333333333,0.000453333333333195
3,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",19,3,0
3.167,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",20,3.16666666666667,0.000453333333333639
3.333,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",21,3.33333333333333,0.000916666666666899
3.5,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",22,3.5,0.00137000000000009
3.5,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",22,3.5,0.00137000000000009
3.667,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",23,3.66666666666667,0.000916666666666455
3.833,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",24,3.83333333333333,0.000453333333333195
4,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",25,4,0
4.167,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",26,4.16666666666667,0.000453333333333639
4.333,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",27,4.33333333333333,0.000916666666666899
4.5,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",28,4.5,0.00136999999999965
4.5,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",28,4.5,0.00136999999999965
4.667,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",29,4.66666666666667,0.000916666666666011
4.833,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",30,4.83333333333333,0.00045333333333275
5,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",31,5,0
5.167,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",32,5.16666666666667,0.000453333333333639
5.333,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",33,5.33333333333333,0.000916666666666899
5.5,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",34,5.5,0.00136999999999965
5.5,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",34,5.5,0.00136999999999965
5.667,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",35,5.66666666666667,0.000916666666666011
5.833,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",36,5.83333333333333,0.00045333333333275
6,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",37,6,0
6.167,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",38,6.16666666666667,0.000453333333333639
6.333,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",39,6.33333333333333,0.000916666666666899
6.5,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",40,6.5,0.00136999999999965
6.5,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",40,6.5,0.00136999999999965
6.667,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",41,6.66666666666667,0.000916666666666011
6.833,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",42,6.83333333333333,0.00045333333333275
7,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",43,7,0
7.167,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",44,7.16666666666667,0.000453333333333639
7.333,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",45,7.33333333333333,0.000916666666666899
7.5,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",46,7.5,0.00136999999999965
7.5,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",46,7.5,0.00136999999999965
7.667,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",47,7.66666666666667,0.000916666666666011
7.833,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",48,7.83333333333333,0.00045333333333275
8,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",49,8,0
8.167,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",50,8.16666666666667,0.000453333333334527
8.333,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",51,8.33333333333333,0.000916666666668675
8.5,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",52,8.5,0.00136999999999965
8.5,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",52,8.5,0.00136999999999965
8.667,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",53,8.66666666666667,0.000916666666666899
8.833,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",54,8.83333333333333,0.00045333333333275
9,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",55,9,0
9.167,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",56,9.16666666666667,0.000453333333334527
9.333,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",57,9.33333333333333,0.000916666666668675
9.5,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",58,9.5,0.00136999999999965
9.5,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",58,9.5,0.00136999999999965
9.667,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",59,9.66666666666667,0.000916666666666899
9.833,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",60,9.83333333333333,0.00045333333333275
10,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",61,10,0
10.167,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",62,10.1666666666667,0.000453333333334527
10.333,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",63,10.3333333333333,0.000916666666668675
10.5,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",64,10.5,0.00136999999999965
10.5,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",64,10.5,0.00136999999999965
10.667,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",65,10.6666666666667,0.000916666666666899
10.833,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",66,10.8333333333333,0.00045333333333275
11,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",67,11,0
11.167,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",68,11.1666666666667,0.000453333333334527
11.333,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",69,11.3333333333333,0.000916666666668675
11.5,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",70,11.5,0.00136999999999965
11.5,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",70,11.5,0.00136999999999965
11.667,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",71,11.6666666666667,0.000916666666666899
11.833,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",72,11.8333333333333,0.00045333333333275
12,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",73,12,0
12.167,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",74,12.1666666666667,0.000453333333334527
12.333,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",75,12.3333333333333,0.000916666666668675
12.5,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",76,12.5,0.00136999999999965
12.5,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",76,12.5,0.00136999999999965
12.667,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",77,12.6666666666667,0.000916666666666899
12.833,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",78,12.8333333333333,0.00045333333333275
13,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",79,13,0
13.167,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",80,13.1666666666667,0.000453333333334527
13.333,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",81,13.3333333333333,0.000916666666668675
13.5,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",82,13.5,0.00136999999999965
13.5,0.037,0.03651,0.03753,"Exponential","BreastCancer","All","Both",82,13.5,0.00136999999999965
